ORDEN,NOMBRE_BAREMO,DOMINIO,TABLA_OBJETIVO,CAMPO_OBJETIVO,REGLA,CAMPO_EVAL,VALOR_ORIGEN,VALOR_DESTINO,DESCRIPCION_VALOR,PROCESOS
566,rep_trans_nombre_corresponsal_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,nombre_corresponsal_nvi,Calculado,,,'',,RTRANS51
567,rep_trans_nombre_entidad_destino_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,nombre_entidad_destino_nvi,Calculado,,,'',,RTRANS51
568,rep_trans_bic_aba_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,bic_aba_nvi,Calculado,,,'',,RTRANS51
569,rep_trans_datos_destinatario_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,datos_destinatario_nvi,Calculado,,,'',,RTRANS51
570,rep_trans_operacion_origen_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,operacion_origen_nvi,Calculado,,,'',,RTRANS51
571,rep_trans_operacion_destino_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,operacion_destino_nvi,Calculado,,,'',,RTRANS51
572,rep_trans_instrumento_monetario_origen_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,instrumento_monetario_origen_nvi,Calculado,,,'',,RTRANS51
573,rep_trans_moneda_origen_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,moneda_origen_nvi,Calculado,,,'',,RTRANS51
574,rep_trans_monto_instrumento_origen_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,monto_instrumento_origen_nvi,Calculado,,,'',,RTRANS51
575,rep_trans_mensaje_nvi_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,mensaje_nvi,Calculado,,,'',,RTRANS51
576,rep_trans_bic_aba_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,bic_aba_rcbs,Calculado,,,'NDUSXXXX',,RTRANS51
577,rep_trans_datos_ordenante_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,datos_ordenante_rcbs,Calculado,,,"concat_ws(' ',COD_ENT_ORD,COD_CENT_ORD,NUM_CUENTA_ORD,TXT_DESC_NOMBRE_PERSONA)",,RTRANS51
578,rep_trans_operacion_origen_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,operacion_origen_rcbs,Calculado,,,"concat(imp_abono_usd_tc81_t2_entero,'.',imp_abono_usd_tc81_t2_decimal,' ','USD')",,RTRANS51
579,rep_trans_operacion_destino_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,operacion_destino_rcbs,Calculado,,,"concat(imp_abono_ml_tc81_t2_entero,'.',imp_abono_ml_tc81_t2_decimal,' ',cod_divisa_rec)",,RTRANS51
580,rep_trans_monto_instrumento_destino_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,monto_instrumento_destino_rcbs,Calculado,,,"concat(imp_abono_ml_tc81_t2_entero,'.',imp_abono_ml_tc81_t2_decimal)",,RTRANS51
581,rep_trans_mensaje_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,mensaje_rcbs,Calculado,,,'',,RTRANS51
582,rep_trans_nombre_corresponsal_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,nombre_corresponsal_vstr,Calculado,,,'',,RTRANS51
583,rep_trans_nombre_entidad_origen_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,nombre_entidad_origen_vstr,Calculado,,,'',,RTRANS51
584,rep_trans_bic_aba_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,bic_aba_vstr,Calculado,,,'',,RTRANS51
585,rep_trans_datos_ordenante_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,datos_ordenante_vstr,Calculado,,,'',,RTRANS51
586,rep_trans_operacion_origen_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,operacion_origen_vstr,Calculado,,,'',,RTRANS51
587,rep_trans_nombre_entidad_destino_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,nombre_entidad_destino_vstr,Calculado,,,'',,RTRANS51
588,rep_trans_datos_destinatario_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,datos_destinatario_vstr,Calculado,,,'',,RTRANS51
589,rep_trans_operacion_destino_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,operacion_destino_vstr,Calculado,,,'',,RTRANS51
590,rep_trans_mensaje_vstr_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,mensaje_vstr,Calculado,,,'',,RTRANS51
591,rep_trans_fecha_nacimiento_F_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,fecha_nacimiento_F,Calculado,,,"translate(fch_nacim_alt,'-','')",,RTRANS51
592,rep_trans_pais_nacimiento_F_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,pais_nacimiento_F,Calculado,,,'MX',,RTRANS51
593,rep_trans_pais_nacionalidad_F_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,pais_nacionalidad_F,Calculado,,,'MX',,RTRANS51
594,rep_trans_actividad_economica_F_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,actividad_economica_F,Calculado,,,'8949903',,RTRANS51
595,rep_trans_razon_social_m_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,razon_social_m,Calculado,,,'',,RTRANS51
596,rep_trans_fecha_constitucion_m_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,fecha_constitucion_m,Calculado,,,'',,RTRANS51
597,rep_trans_rfc_m_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,rfc_m,Calculado,,,'',,RTRANS51
598,rep_trans_pais_nacionalidad_m_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,pais_nacionalidad_m,Calculado,,,'',,RTRANS51
599,rep_trans_giro_mercantil_m_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,giro_mercantil_m,Calculado,,,'',,RTRANS51
600,rep_trans_domicilio_unificado_nac_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,domicilio_unificado_nac,Calculado,,,"concat_ws('', SUBSTR(TXT_DESC_DIR_CALLE_ALT, 1,86),SUBSTR(TXT_DESC_DIR_NUMEXT_ALT, 1,5), SUBSTR(COALESCE(TXT_DESC_DIR_NUMINT_ALT,''), 1,5), SUBSTR(TXT_DESC_DIR_COLONIA_ALT, 1,60), SUBSTR(TXT_DESC_DIR_CIUDAD_ALT, 1,50), SUBSTR(LOCALIDAD,1,85), SUBSTR(TXT_DESC_DIR_COD_POSTAL_ALT,1,5), SUBSTR(TXT_DESC_DIR_COD_ESTADO_ALT,1,2), SUBSTR(TXT_DESC_DIR_PAIS_ALT_H,1,2))",,RTRANS51
601,rep_trans_entidad_federativa_nac_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,entidad_federativa_nac,Calculado,,,'',,RTRANS51
602,rep_trans_delegacion_municipio_nac_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,delegacion_municipio_nac,Calculado,,,'',,RTRANS51
603,rep_trans_colonia_nac_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,colonia_nac,Calculado,,,'',,RTRANS51
604,rep_trans_calle_nac_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,calle_nac,Calculado,,,'',,RTRANS51
605,rep_trans_numero_exterior_nac_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,numero_exterior_nac,Calculado,,,'',,RTRANS51
606,rep_trans_numero_interior_nac_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,numero_interior_nac,Calculado,,,'',,RTRANS51
607,rep_trans_pais_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,pais_ext,Calculado,,,'',,RTRANS51
608,rep_trans_domicilio_unificado_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,domicilio_unificado_ext,Calculado,,,'',,RTRANS51
609,rep_trans_ciudad_poblacion_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,ciudad_poblacion_ext,Calculado,,,'',,RTRANS51
610,rep_trans_codigo_postal_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,codigo_postal_ext,Calculado,,,'',,RTRANS51
611,rep_trans_estado_provincia_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,estado_provincia_ext,Calculado,,,'',,RTRANS51
612,rep_trans_colonia_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,colonia_ext,Calculado,,,'',,RTRANS51
613,rep_trans_calle_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,calle_ext,Calculado,,,'',,RTRANS51
614,rep_trans_numero_exterior_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,numero_exterior_ext,Calculado,,,'',,RTRANS51
615,rep_trans_numero_interior_ext_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,numero_interior_ext,Calculado,,,'',,RTRANS51
616,rep_trans_numero_telefono_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,numero_telefono,Calculado,,,"SUBSTR(CONCAT_WS('', CAST(TRIM(NUM_TLF_PREFIJO_ALT) AS VARCHAR(2)), CAST(TRIM(NUM_TELEFONO_ALT) AS VARCHAR(10))), -12)",,RTRANS51
617,rep_trans_clave_pais_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,clave_pais,Calculado,,,'',,RTRANS51
618,rep_trans_extension_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,extension,Calculado,,,'',,RTRANS51
619,rep_trans_correo_electronico_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,correo_electronico,Calculado,,,'',,RTRANS51
620,rep_trans_flag_clave_organo_regulador_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_clave_organo_regulador,Calculado,,,CASE WHEN clave_organo_regulador IS NULL THEN 1 ELSE 0 END,,RTRANS51
621,rep_trans_flag_clave_entidad_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_clave_entidad,Calculado,,,CASE WHEN clave_entidad IS NULL THEN 1 ELSE 0 END,,RTRANS51
622,rep_trans_flag_fecha_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_fecha,Calculado,,,CASE WHEN fch_operacion IS NULL THEN 1 ELSE 0 END,,RTRANS51
623,rep_trans_flag_referencia_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_referencia,Calculado,,,"CASE WHEN COALESCE(num_orden_enl,cod_referencia) IS NULL THEN 1 ELSE 0 END",,RTRANS51
624,rep_trans_flag_datos_ordenante_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_datos_ordenante_rcbs,Calculado,,,"CASE WHEN COALESCE(if (TXT_DESC_NOMBRE_PERSONA = '', null, TXT_DESC_NOMBRE_PERSONA),if (TXT_DESC_DIR_PERSONA = '', null, TXT_DESC_DIR_PERSONA),if (NUM_CUENTA_ORD = '', null, NUM_CUENTA_ORD),if (TXT_DESC_NOMBRE_INSTITUCION = '', null, TXT_DESC_NOMBRE_INSTITUCION)) IS NULL THEN 1 ELSE 0 END",,RTRANS51
625,rep_trans_flag_operacion_origen_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,300,Clacon,Numero,=,300,,RTRANS51
626,rep_trans_flag_moneda_destino_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_moneda_destino_rcbs,Calculado,,,CASE WHEN cod_divisa_rec IS NULL THEN 1 ELSE 0 END,,RTRANS51
627,rep_trans_flag_monto_instrumento_destino_rcbs_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_monto_instrumento_destino_rcbs,Calculado,,,CASE WHEN imp_abono_mo IS NULL THEN 1 ELSE 0 END,,RTRANS51
628,rep_trans_flag_apellido_paterno_f_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_apellido_paterno_f,Calculado,,,CASE WHEN LENGTH(txt_desc_ap_paterno_alt)<2 OR txt_desc_ap_paterno_alt='XXXX' THEN 1 ELSE 0 END,,RTRANS51
629,rep_trans_flag_apellido_materno_f_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_apellido_materno_f,Calculado,,,CASE WHEN LENGTH(txt_desc_ap_materno_alt)<2 or txt_desc_ap_materno_alt='XXXX' THEN 1 ELSE 0 END,,RTRANS51
630,rep_trans_flag_fecha_nacim_consti_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,1,Clacon,Numero,=,1,,RTRANS51
631,rep_trans_flag_curp_f_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,301,Clacon,Numero,=,301,,RTRANS51
632,rep_trans_flag_rfc_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,1,Clacon,Numero,=,1,,RTRANS51
633,rep_trans_flag_numero_telefono_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,300,Clacon,Numero,=,300,,RTRANS51
634,rep_trans_flag_apellido_invalido_remesas,,tmp_upld.tmp_rep_trans_preparacion_datos_remesas,flag_apellido_invalido,Calculado,,,CASE WHEN txt_desc_ap_paterno_alt='XXXX' AND txt_desc_ap_materno_alt='XXXX' THEN 1 ELSE 0 END,,RTRANS51
635,rep_trans_num_total_errores_remesas,,tmp_upld.tmp_rep_trans_preparacion_drd_remesas,num_total_errores,Calculado,,,(flag_clave_organo_regulador+flag_clave_entidad+flag_fecha+flag_referencia+flag_datos_ordenante_rcbs+flag_moneda_destino_rcbs+flag_monto_instrumento_destino_rcbs+flag_nombre_razon_soc+flag_apellido_paterno_f+flag_apellido_materno_f+flag_fecha_nacim_consti+flag_domicilio_unificado+flag_cod_postal_invalido+flag_colonia_invalida+albacea+flag_apellido_invalido+flag_duo_rfc_const_m+flag_tipo_persona+flag_cod_pais+flag_trio_curp_rfc_fch_nacim_f+flag_coherencia_trio+flag_sucesion_testamentaria+flag_fecha_nacimiento_f+flag_fecha_constitucion_m),,RTRANS76@RTRANS52
636,rep_trans_id_error_remesas,,tmp_upld.tmp_rep_trans_preparacion_drd_remesas,id_error,Calculado,,,CASE WHEN flag_fecha_nacim_consti = 1 THEN 2 WHEN albacea = 1 THEN 4 WHEN flag_apellido_paterno_f = 1 THEN 6 WHEN flag_apellido_materno_f = 1 THEN 7 WHEN flag_apellido_invalido = 1 THEN 9 WHEN flag_cod_postal_invalido = 1 THEN 10 WHEN flag_colonia_invalida = 1 THEN 12 WHEN flag_duo_rfc_const_m = 1 THEN 14 WHEN flag_tipo_persona = 1 THEN 15 WHEN flag_sucesion_testamentaria = 1 THEN 16 WHEN flag_coherencia_trio = 1 THEN 18 ELSE 13 END,,RTRANS76
637,rep_trans_folio_consecutivo_remesas,,tmp_upld.tmp_rep_trans_preparacion_drv_mes,folio_consecutivo,Calculado,,,"concat(folio_consecutivo,'-')",,RTRANS72
638,rep_trans_folio_modificatorio_remesas,,tmp_upld.tmp_rep_trans_preparacion_drv_mes,folio_modificatorio,Calculado,,,'',,RTRANS72@RTRANS70
639,rep_trans_folio_previo_remesas,,tmp_upld.tmp_rep_trans_preparacion_drv_mes,folio_previo,Calculado,,,'',,RTRANS72@RTRANS70
640,rep_trans_num_consec_remesas,,tmp_upld.tmp_rep_trans_preparacion_drv_mes,num_consec,Calculado,,,"coalesce(folio.ultimo,0)+ROW_NUMBER() OVER (partition by trns.num_ver_proc ORDER BY trns.fec_corte_datos,referencia)",,RTRANS72
641,rep_trans_periodo_proximo_remesas,,tmp_upld.tmp_rep_trans_preparacion_drv_folio,periodo_proximo,Calculado,,,"concat(substr(mes_reportado,1,4),'-',lpad(cast(substr(mes_reportado,6,2) as int)+1,2,0))",,RTRANS71
642,rep_trans_ultimo_remesas,,tmp_upld.tmp_rep_trans_preparacion_drv_folio,ultimo,Calculado,,,MAX(num_consec),,RTRANS71
643,rep_trans_periodicidad_remesas,,tmp_upld.tmp_rep_trans_preparacion_drv_folio,periodicidad,Calculado,,,'mensual',,RTRANS71
644,rep_trans_txt_desc_nombre_institucion_remesas,,tmp_upld.tmp_rep_transfer_cruce_remesas,txt_desc_nombre_institucion,Calculado,,,'',,RTRANS24
645,rep_trans_num_calid_part_remesas,,tmp_upld.tmp_rep_transfer_cruce_remesas,num_calid_part,Calculado,,,'',,RTRANS24
646,rep_dol_folio_consecutivo,,tmp_upld.tmp_rep_dol_preparacion_drv_trimestre,folio_consecutivo,Calculado,,,"concat(substr(dol.trimestre,1,4) ,'-')",,RDDOL68
647,rep_dol_folio_modificatorio,,tmp_upld.tmp_rep_dol_preparacion_drv_trimestre,folio_modificatorio,Calculado,,,'',,RDDOL68@RDDOL66
648,rep_dol_folio_previo,,tmp_upld.tmp_rep_dol_preparacion_drv_trimestre,folio_previo,Calculado,,,'',,RDDOL68@RDDOL66
649,rep_dol_num_consec,,tmp_upld.tmp_rep_dol_preparacion_drv_trimestre,num_consec,Calculado,,,"coalesce(folio.ultimo,0)+ROW_NUMBER() OVER (partition by dol.num_ver_proc ORDER BY dol.fec_corte_datos,cuenta_contrato)",,RDDOL68
650,rep_dol_periodo_proximo,,tmp_upld.tmp_rep_dol_preparacion_drv_folio,periodo_proximo,Calculado,,,"concat(substr(trimestre,1,4),'-',cast(substr(trimestre,6,2) as int)+1)",,RDDOL67
651,rep_dol_ultimo,,tmp_upld.tmp_rep_dol_preparacion_drv_folio,ultimo,Calculado,,,MAX(num_consec),,RDDOL67
652,rep_dol_periodicidad,,tmp_upld.tmp_rep_dol_preparacion_drv_folio,periodicidad,Calculado,,,'trimestral',,RDDOL67
653,rep_dol_trimestre_captacion,,tmp_upld.mov_dolares_tmp,trimestre,Calculado,,,"concat(YEAR(fch_operacion),'-',QUARTER(fch_operacion))",,RDDOL01@RDDOL32@RDDOL40
654,rep_dol_num_total_errores_cap,,tmp_upld.tmp_rep_dol_preparacion_drd_cap,num_total_errores,Calculado,,,(albacea+flag_fecha_nacimiento_clte_100_anios+flag_apellido_paterno_clte+flag_apellido_materno_clte+flag_actividad_economica_clte+flag_clave_organo_regulador_informado+flag_clave_entidad_informado+flag_fecha_hora_informado+flag_tipo_operacion_informado+flag_cuenta_contrato_informado+flag_monto_operacion_informado+flag_moneda_informado+flag_instrumento_monetario_informado+flag_nombre_clte_informado+flag_fch_nac_rft_curp_informado+flag_pais_nacionalidad_informado+flag_pais_dom_clte_informado+flag_colonia_clte_informado+flag_ciudad_poblacion_clte+flag_codigo_postal_clte_informado+flag_localidad_informado+flag_apode_nulo_informado+flag_apode_razon_soc+flag_no_apellidos+flag_sucesion_testamentaria+flag_fecha_constitucion_m+flag_duo_rfc_const_m+flag_coherencia_trio),,RDDOL62@RDDOL31
655,Fecha_minima_corte_Datos_anterior,,tmp_upld.dolares_fch_limit,MIN_FCH_CORTE_DATOS_M_ANTERIOR,Calculado,,,"CASE WHEN QUARTER(add_months($FECHA_DATOS,-1))=1 THEN concat_ws('-',cast(YEAR(add_months($FECHA_DATOS,-1)) as string),'01','01') WHEN QUARTER(add_months($FECHA_DATOS,-1))=2 THEN concat_ws('-',cast(YEAR(add_months($FECHA_DATOS,-1)) as string),'04','01') WHEN QUARTER(add_months($FECHA_DATOS,-1))=3 THEN concat_ws('-',cast(YEAR(add_months($FECHA_DATOS,-1)) as string),'07','01') WHEN QUARTER(add_months($FECHA_DATOS,-1))=4 THEN concat_ws('-',cast(YEAR(add_months($FECHA_DATOS,-1)) as string),'10','01') END",,RDDOL00
656,Fecha_maxima_corte_Datos_anterior,,tmp_upld.dolares_fch_limit,MAX_FCH_CORTE_DATOS_M_ANTERIOR,Calculado,,,"CASE WHEN QUARTER(add_months($FECHA_DATOS,-1))=1 THEN concat_ws('-',cast(YEAR(add_months($FECHA_DATOS,-1)) as string),'03','31')  WHEN  QUARTER(add_months($FECHA_DATOS,-1))=2 THEN concat_ws('-',cast(YEAR(add_months($FECHA_DATOS,-1)) as string),'06','30')  WHEN  QUARTER(add_months($FECHA_DATOS,-1))=3 THEN concat_ws('-',cast(YEAR(add_months($FECHA_DATOS,-1)) as string),'09','30') WHEN QUARTER(add_months($FECHA_DATOS,-1))=4 THEN concat_ws('-',cast(YEAR(add_months($FECHA_DATOS,-1)) as string),'12','31') END",,RDDOL00
657,rep_dol_folio_consecutivo_vacio,,tmp_upld.tmp_drv_reporte_dolares_trimestre,folio_consecutivo,Calculado,,,'',,RDDOL66
658,rep_trans_aplicativo_carmen,,tmp_upld.tmp_rep_transfer_mae_carmen,aplicativo,Calculado,,,'Carmen',,RTRANS56
659,rep_trans_aplicativo_saf,,tmp_upld.tmp_rep_transfer_mae_saf,aplicativo,Calculado,,,'SAF',,RTRANS57
660,rep_trans_clacon_carmen,,,TRIM(cod_tipo_mensaje),Clacon,Cadena,IN,MT103,,RTRANS56
661,rep_trans_clacon_carmen,,,TRIM(cod_tipo_mensaje),Clacon,Cadena,IN,MT202,,RTRANS56
662,rep_trans_clacon_carmen,,,COD_ESTATUS,Clacon,Cadena,IN,C,,RTRANS56
663,rep_trans_clacon_carmen,,,COD_ESTATUS,Clacon,Cadena,IN,F,,RTRANS56
664,rep_trans_divisa_minima_carmen,,tmp_upld.tmp_rep_transfer_mae_carmen,imp_oper_divisa,Calculado,,,CASE WHEN cod_divisa_ord = 'USD' THEN imp_oper_mo ELSE IMP_OPER_USD_TC81 END,,RTRANS56
665,rep_trans_clacon_saf,,,TRIM(COD_TIPO_MENSAJE),Clacon,Cadena,IN,103,,RTRANS57
666,rep_trans_clacon_saf,,,TRIM(COD_TIPO_MENSAJE),Clacon,Cadena,IN,202,,RTRANS57
667,rep_trans_clacon_saf,,,TRIM(COD_TIPO_MENSAJE),Clacon,Cadena,IN,-202,,RTRANS57
668,rep_trans_divisa_minima_saf,,tmp_upld.tmp_rep_transfer_mae_saf,imp_oper_divisa,Calculado,,,CASE WHEN cod_divisa_ord = 'USD' THEN imp_oper_mo ELSE IMP_OPER_USD_TC81 END,,RTRANS57
669,rep_trans_mes_reportado_saf,,tmp_upld.tmp_rep_trans_flags_vostro_saf,mes_reportado,Calculado,,,"substr(fch_operacion,1,7)",,RTRANS61
670,rep_trans_fch_operacion_saf,,tmp_upld.tmp_rep_trans_flags_vostro_saf,fch_operacion,Calculado,,,"translate(fch_operacion,'-','')",,RTRANS61@RTRANS53
671,rep_trans_txt_desc_ent_ord_saf,,tmp_upld.tmp_rep_trans_flags_vostro_saf,txt_desc_ent_ord,Calculado,,,"coalesce(txt_desc_ent_ord,'')",,RTRANS61
672,rep_trans_imp_oper_ml_tc81_entero_saf,,tmp_upld.tmp_rep_trans_flags_vostro_saf,imp_oper_ml_tc81_entero,Calculado,,,cast(floor(abs(imp_oper_ml_tc81)) as STRING),,RTRANS61
673,rep_trans_imp_oper_ml_tc81_decimal_saf,,tmp_upld.tmp_rep_trans_flags_vostro_saf,imp_oper_ml_tc81_decimal,Calculado,,,"RPAD(REGEXP_REPLACE(cast(CAST(abs(imp_oper_ml_tc81) AS DECIMAL(14,3)) as string), '^[0-9]+\.', ''),2,'0')",,RTRANS61
674,rep_trans_txt_desc_ent_ben_saf,,tmp_upld.tmp_rep_trans_flags_vostro_saf,txt_desc_ent_ben,Calculado,,,"coalesce(txt_desc_ent_ben,'')",,RTRANS61
675,rep_trans_txt_desc_bene_1_saf,,tmp_upld.tmp_rep_trans_flags_vostro_saf,txt_desc_bene_1,Calculado,,,"coalesce(txt_desc_bene_1,'')",,RTRANS61
676,rep_trans_folio_consecutivo_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,folio_consecutivo,Calculado,,,"concat(substr(mes_reportado,1,4),'-','MT',translate(COD_TIPO_MENSAJE,'-',''))",,RTRANS62
677,rep_trans_referencia_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,referencia,Calculado,,,"SUBSTR(COALESCE(num_cta_contable_ord,cod_referencia), -18)",,RTRANS62
678,rep_trans_nombre_corresponsal_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,nombre_corresponsal_nvi,Calculado,,,'',,RTRANS62@RTRANS65
679,rep_trans_nombre_entidad_destino_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,nombre_entidad_destino_nvi,Calculado,,,'',,RTRANS62@RTRANS65
680,rep_trans_bic_aba_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,bic_aba_nvi,Calculado,,,'',,RTRANS62@RTRANS65
681,rep_trans_datos_destinatario_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,datos_destinatario_nvi,Calculado,,,'',,RTRANS62@RTRANS65
682,rep_trans_operacion_origen_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,operacion_origen_nvi,Calculado,,,'',,RTRANS62@RTRANS65
683,rep_trans_operacion_destino_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,operacion_destino_nvi,Calculado,,,'',,RTRANS62@RTRANS65
684,rep_trans_instrumento_monetario_origen_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,instrumento_monetario_origen_nvi,Calculado,,,'',,RTRANS62@RTRANS65
685,rep_trans_moneda_origen_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,moneda_origen_nvi,Calculado,,,'',,RTRANS62@RTRANS65
686,rep_trans_monto_instrumento_origen_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,monto_instrumento_origen_nvi,Calculado,,,'',,RTRANS62@RTRANS65
687,rep_trans_mensaje_nvi_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,mensaje_nvi,Calculado,,,'',,RTRANS62@RTRANS65
688,rep_trans_nombre_corresponsal_rcbs_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,nombre_corresponsal_rcbs,Calculado,,,'',,RTRANS62@RTRANS65
689,rep_trans_nombre_entidad_origen_rcbs_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,nombre_entidad_origen_rcbs,Calculado,,,'',,RTRANS62@RTRANS65
690,rep_trans_bic_aba_rcbs_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,bic_aba_rcbs,Calculado,,,'',,RTRANS62@RTRANS65
691,rep_trans_datos_ordenante_rcbs_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,datos_ordenante_rcbs,Calculado,,,'',,RTRANS62@RTRANS65
692,rep_trans_operacion_origen_rcbs_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,operacion_origen_rcbs,Calculado,,,'',,RTRANS62@RTRANS65
693,rep_trans_operacion_destino_rcbs_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,operacion_destino_rcbs,Calculado,,,'',,RTRANS62@RTRANS65
694,rep_trans_instrumento_monetario_destino_rcbs_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,instrumento_monetario_destino_rcbs,Calculado,,,'',,RTRANS62@RTRANS65
695,rep_trans_moneda_destino_rcbs_vostro,,tmp_upld.tmp_rep_trans_preparacion_datos_saf,moneda_destino_rcbs,Calculado,,,'',,RTRANS62@RTRANS65
